dagger,month,,date,time,soil_temp,surfacetemp,air_temp,hu,?
m1,nov,111797,25.11.2023,17:00:00,2.375,-2.5,-2.5,2329,202
m1,nov,111798,25.11.2023,17:15:00,2.25,-2.9375,-3.125,2329,202
m1,nov,111799,25.11.2023,17:30:00,2.125,-2.875,-2.875,2328,202
m1,nov,111800,25.11.2023,17:45:00,2,-3.125,-3.0625,2328,202
m1,nov,111801,25.11.2023,18:00:00,1.9375,-3.375,-3.5,2327,202
m1,nov,111802,25.11.2023,18:15:00,1.875,-2.875,-3.125,2312,202
m1,nov,111803,25.11.2023,18:30:00,1.75,-2.875,-3.1875,2301,202
m1,nov,111804,25.11.2023,18:45:00,1.75,-3.125,-3.5,2290,202
m1,nov,111805,25.11.2023,19:00:00,1.625,-3.375,-3.625,2281,202
m1,nov,111806,25.11.2023,19:15:00,1.625,-3.375,-3.6875,2273,202
m1,nov,111807,25.11.2023,19:30:00,1.5625,-3.125,-3.25,2264,202
m1,nov,111808,25.11.2023,19:45:00,1.5,-3.375,-3.75,2257,202
m1,nov,111809,25.11.2023,20:00:00,1.5,-3.4375,-3.8125,2249,202
m1,nov,111810,25.11.2023,20:15:00,1.4375,-3.4375,-3.6875,2241,202
m1,nov,111811,25.11.2023,20:30:00,1.375,-3.375,-3.625,2231,202
m1,nov,111812,25.11.2023,20:45:00,1.375,-3.375,-3.5,2223,202
m1,nov,111813,25.11.2023,21:00:00,1.375,-3.125,-2.875,2215,202
m1,nov,111814,25.11.2023,21:15:00,1.3125,-2.9375,-2.5,2207,202
m1,nov,111815,25.11.2023,21:30:00,1.25,-2.625,-2.3125,2201,202
m1,nov,111816,25.11.2023,21:45:00,1.25,-2.8125,-2.25,2193,202
m1,nov,111817,25.11.2023,22:00:00,1.25,-3.1875,-3.375,2184,202
m1,nov,111818,25.11.2023,22:15:00,1.25,-2.875,-2.3125,2176,202
m1,nov,111819,25.11.2023,22:30:00,1.25,-2,-1.125,2170,202
m1,nov,111820,25.11.2023,22:45:00,1.1875,-1.875,-1.5,2167,202
m1,nov,111821,25.11.2023,23:00:00,1.1875,-2.5,-2.75,2160,202
m1,nov,111822,25.11.2023,23:15:00,1.1875,-2.625,-2.75,2150,202
m1,nov,111823,25.11.2023,23:30:00,1.125,-2.625,-2.75,2142,202
m1,nov,111824,25.11.2023,23:45:00,1.125,-2.3125,-2.25,2137,202
m1,nov,111825,26.11.2023,00:00:00,1.125,-2,-2,2136,202
m1,nov,111826,26.11.2023,00:15:00,1.125,-1.875,-1.875,2137,202
m1,nov,111827,26.11.2023,00:30:00,1.125,-1.8125,-1.875,2139,202
m1,nov,111828,26.11.2023,00:45:00,1.125,-2.125,-1.625,2138,202
m1,nov,111829,26.11.2023,01:00:00,1.125,-2.625,-2.5,2135,202
m1,nov,111830,26.11.2023,01:15:00,1.125,-2.8125,-2.625,2129,202
m1,nov,111831,26.11.2023,01:30:00,1.125,-2.75,-2.625,2119,202
m1,nov,111832,26.11.2023,01:45:00,1.0625,-2.875,-3,2108,202
m1,nov,111833,26.11.2023,02:00:00,1.0625,-2.6875,-2.75,2098,202
m1,nov,111834,26.11.2023,02:15:00,1.0625,-2.4375,-2.5625,2091,202
m1,nov,111835,26.11.2023,02:30:00,1.0625,-2,-2,2088,202
m1,nov,111836,26.11.2023,02:45:00,1,-1.8125,-1.6875,2086,202
m1,nov,111837,26.11.2023,03:00:00,1,-1.625,-1.375,2087,202
m1,nov,111838,26.11.2023,03:15:00,1.0625,-1.25,-1.1875,2090,202
m1,nov,111839,26.11.2023,03:30:00,1.0625,-1.125,-1.125,2094,202
m1,nov,111840,26.11.2023,03:45:00,1.0625,-0.6875,-0.625,2100,202
m1,nov,111841,26.11.2023,04:00:00,1.125,-0.5,-0.375,2108,202
m1,nov,111842,26.11.2023,04:15:00,1.125,-0.125,0.125,2119,202
m1,nov,111843,26.11.2023,04:30:00,1.125,-0.125,0.1875,2130,202
m1,nov,111844,26.11.2023,04:45:00,1.125,-0.0625,0.25,2142,202
m1,nov,111845,26.11.2023,05:00:00,1.125,0.0625,0.375,2174,202
m1,nov,111846,26.11.2023,05:15:00,1.1875,0.125,0.5625,2189,202
m1,nov,111847,26.11.2023,05:30:00,1.25,0.25,0.75,2204,202
m1,nov,111848,26.11.2023,05:45:00,1.25,0.4375,0.8125,2229,202
m1,nov,111849,26.11.2023,06:00:00,1.3125,0.625,1.125,2266,202
m1,nov,111850,26.11.2023,06:15:00,1.375,0.875,1.25,2293,202
m1,nov,111851,26.11.2023,06:30:00,1.4375,1.25,1.75,2306,202
m1,nov,111852,26.11.2023,06:45:00,1.5,1.3125,1.75,2309,202
m1,nov,111853,26.11.2023,07:00:00,1.625,1.5,1.875,2307,202
m1,nov,111854,26.11.2023,07:15:00,1.75,1.5625,1.875,2306,202
m1,nov,111855,26.11.2023,07:30:00,1.8125,1.4375,1.75,2305,202
m1,nov,111856,26.11.2023,07:45:00,1.875,1.625,1.9375,2304,202
m1,nov,111857,26.11.2023,08:00:00,1.9375,1.75,2.125,2303,202
m1,nov,111858,26.11.2023,08:15:00,2,1.625,1.875,2302,202
m1,nov,111859,26.11.2023,08:30:00,2,1.75,2,2302,202
m1,nov,111860,26.11.2023,08:45:00,2.0625,1.875,2.25,2301,202
m1,nov,111861,26.11.2023,09:00:00,2.125,2,2.25,2300,202
m1,nov,111862,26.11.2023,09:15:00,2.125,2,2.25,2300,202
m1,nov,111863,26.11.2023,09:30:00,2.25,1.875,2.1875,2299,202
m1,nov,111864,26.11.2023,09:45:00,2.25,2.625,3.125,2299,202
m1,nov,111865,26.11.2023,10:00:00,2.375,3.1875,3.5625,2299,202
m1,nov,111866,26.11.2023,10:15:00,2.5,3.5,3.75,2299,202
m1,nov,111867,26.11.2023,10:30:00,2.625,3.5625,3.75,2299,202
m1,nov,111868,26.11.2023,10:45:00,2.75,3.625,3.875,2298,202
m1,nov,111869,26.11.2023,11:00:00,2.8125,3.625,3.875,2298,202
m1,nov,111870,26.11.2023,11:15:00,2.875,3.9375,4.125,2297,202
m1,nov,111871,26.11.2023,11:30:00,3,3.875,4.125,2296,202
m1,nov,111872,26.11.2023,11:45:00,3.0625,4,4.125,2295,202
m1,nov,111873,26.11.2023,12:00:00,3.125,4.25,4.375,2295,202
m1,nov,111874,26.11.2023,12:15:00,3.25,4.5,4.625,2294,202
m1,nov,111875,26.11.2023,12:30:00,3.375,4.5,4.625,2293,202
m1,nov,111876,26.11.2023,12:45:00,3.4375,4.5,4.625,2291,202
m1,nov,111877,26.11.2023,13:00:00,3.5,4.5,4.625,2290,202
m1,nov,111878,26.11.2023,13:15:00,3.5625,4.5,4.625,2289,202
m1,nov,111879,26.11.2023,13:30:00,3.625,4.4375,4.5,2287,202
m1,nov,111880,26.11.2023,13:45:00,3.625,4.5,4.625,2286,202
m1,nov,111881,26.11.2023,14:00:00,3.6875,4.125,4,2291,202
m1,nov,111882,26.11.2023,14:15:00,3.6875,3.9375,3.875,2302,202
m1,nov,111883,26.11.2023,14:30:00,3.6875,4,4.125,2324,202
m1,nov,111884,26.11.2023,14:45:00,3.75,4,4.0625,2338,202
m1,nov,111885,26.11.2023,15:00:00,3.75,4,4.125,2344,202
m1,nov,111886,26.11.2023,15:15:00,3.75,3.9375,4,2350,202
m1,nov,111887,26.11.2023,15:30:00,3.75,3.875,4,2353,202
m1,nov,111888,26.11.2023,15:45:00,3.75,3.875,4,2354,202
m1,nov,111889,26.11.2023,16:00:00,3.75,3.8125,3.875,2362,202
m1,nov,111890,26.11.2023,16:15:00,3.75,3.75,3.875,2379,202
m1,nov,111891,26.11.2023,16:30:00,3.75,3.875,4,2422,202
m1,nov,111892,26.11.2023,16:45:00,3.75,3.9375,4.0625,2456,202
m1,nov,111893,26.11.2023,17:00:00,3.75,3.875,4,2488,202
m1,nov,111894,26.11.2023,17:15:00,3.75,3.8125,3.8125,2505,202
m1,nov,111895,26.11.2023,17:30:00,3.75,3.5625,3.5,2522,202
m1,nov,111896,26.11.2023,17:45:00,3.75,3.5,3.4375,2532,202
m1,nov,111897,26.11.2023,18:00:00,3.75,3.375,3.25,2538,202
m1,nov,111898,26.11.2023,18:15:00,3.75,3.25,3.1875,2543,202
m1,nov,111899,26.11.2023,18:30:00,3.75,3.25,3.125,2553,202
m1,nov,111900,26.11.2023,18:45:00,3.75,3.1875,3.0625,2564,202
m1,nov,111901,26.11.2023,19:00:00,3.75,3.375,3.375,2576,202
m1,nov,111902,26.11.2023,19:15:00,3.75,3.5,3.5,2591,202
m1,nov,111903,26.11.2023,19:30:00,3.75,3.5,3.5,2612,202
m1,nov,111904,26.11.2023,19:45:00,3.75,3.5,3.5,2616,202
m1,nov,111905,26.11.2023,20:00:00,3.75,3.625,3.625,2627,202
m1,nov,111906,26.11.2023,20:15:00,3.75,3.625,3.5,2652,202
m1,nov,111907,26.11.2023,20:30:00,3.8125,3.5625,3.5,2662,202
m1,nov,111908,26.11.2023,20:45:00,3.8125,3.6875,3.75,2687,202
m1,nov,111909,26.11.2023,21:00:00,3.8125,3.625,3.625,2711,202
m1,nov,111910,26.11.2023,21:15:00,3.875,3.6875,3.75,2713,202
m1,nov,111911,26.11.2023,21:30:00,3.875,3.8125,3.875,2769,202
m1,nov,111912,26.11.2023,21:45:00,3.875,3.6875,3.625,2785,202
m1,nov,111913,26.11.2023,22:00:00,3.875,3.625,3.625,2794,202
m1,nov,111914,26.11.2023,22:15:00,3.875,3.625,3.625,2782,202
m1,nov,111915,26.11.2023,22:30:00,3.875,3.75,3.8125,2768,202
m1,nov,111916,26.11.2023,22:45:00,3.875,3.8125,4,2756,202
m1,nov,111917,26.11.2023,23:00:00,3.875,3.875,4.125,2746,202
m1,nov,111918,26.11.2023,23:15:00,3.875,3.875,4.125,2737,202
m1,nov,111919,26.11.2023,23:30:00,3.875,3.875,4.0625,2728,202
m1,nov,111920,26.11.2023,23:45:00,3.9375,3.8125,3.875,2719,202
m1,nov,111921,27.11.2023,00:00:00,3.9375,3.875,3.875,2712,202
m1,nov,111922,27.11.2023,00:15:00,3.9375,3.75,3.75,2706,202
m1,nov,111923,27.11.2023,00:30:00,3.9375,3.75,3.75,2700,202
m1,nov,111924,27.11.2023,00:45:00,4,3.8125,3.8125,2695,202
m1,nov,111925,27.11.2023,01:00:00,4,3.875,3.875,2690,202
m1,nov,111926,27.11.2023,01:15:00,4,3.875,3.875,2686,202
m1,nov,111927,27.11.2023,01:30:00,4,3.875,3.9375,2687,202
m1,nov,111928,27.11.2023,01:45:00,4,3.9375,4,2685,202
m1,nov,111929,27.11.2023,02:00:00,4,3.875,3.875,2682,202
m1,nov,111930,27.11.2023,02:15:00,4,3.75,3.75,2677,202
m1,nov,111931,27.11.2023,02:30:00,4,3.5,3.5,2673,202
m1,nov,111932,27.11.2023,02:45:00,4,3.5,3.625,2669,202
m1,nov,111933,27.11.2023,03:00:00,4,3.625,3.75,2666,202
m1,nov,111934,27.11.2023,03:15:00,4,3.3125,3.375,2663,202
m1,nov,111935,27.11.2023,03:30:00,3.9375,3.3125,3.4375,2662,202
m1,nov,111936,27.11.2023,03:45:00,3.9375,3.25,3.3125,2659,202
m1,nov,111937,27.11.2023,04:00:00,3.9375,3.25,3.3125,2656,202
m1,nov,111938,27.11.2023,04:15:00,3.875,3,2.9375,2653,202
m1,nov,111939,27.11.2023,04:30:00,3.875,2.625,2.625,2649,202
m1,nov,111940,27.11.2023,04:45:00,3.875,2.625,2.625,2646,202
m1,nov,111941,27.11.2023,05:00:00,3.8125,2.5625,2.6875,2642,202
m1,nov,111942,27.11.2023,05:15:00,3.75,2.75,2.875,2639,202
m1,nov,111943,27.11.2023,05:30:00,3.75,2.5,2.625,2636,202
m1,nov,111944,27.11.2023,05:45:00,3.75,2.625,2.8125,2634,202
m1,nov,111945,27.11.2023,06:00:00,3.75,2.6875,2.875,2632,202
m1,nov,111946,27.11.2023,06:15:00,3.75,2.8125,3,2629,202
m1,nov,111947,27.11.2023,06:30:00,3.75,2.875,3.1875,2627,202
m1,nov,111948,27.11.2023,06:45:00,3.75,2.875,3.125,2623,202
m1,nov,111949,27.11.2023,07:00:00,3.6875,2.75,3,2619,202
m1,nov,111950,27.11.2023,07:15:00,3.6875,2.8125,3.125,2616,202
m1,nov,111951,27.11.2023,07:30:00,3.625,2.5,2.875,2612,202
m1,nov,111952,27.11.2023,07:45:00,3.625,2.625,3,2610,202
m1,nov,111953,27.11.2023,08:00:00,3.5625,2.6875,3.0625,2607,202
m1,nov,111954,27.11.2023,08:15:00,3.5,2.75,3.1875,2604,202
m1,nov,111955,27.11.2023,08:30:00,3.5,3,3.5,2601,202
m1,nov,111956,27.11.2023,08:45:00,3.5,3.0625,3.4375,2599,202
m1,nov,111957,27.11.2023,09:00:00,3.5625,3.0625,3.4375,2596,202
m1,nov,111958,27.11.2023,09:15:00,3.625,3.375,3.75,2594,202
m1,nov,111959,27.11.2023,09:30:00,3.625,3.5625,3.875,2591,202
m1,nov,111960,27.11.2023,09:45:00,3.6875,3.75,3.9375,2589,202
m1,nov,111961,27.11.2023,10:00:00,3.75,4,4.125,2586,202
m1,nov,111962,27.11.2023,10:15:00,3.8125,3.875,4,2584,202
m1,nov,111963,27.11.2023,10:30:00,3.875,4,4.1875,2580,202
m1,nov,111964,27.11.2023,10:45:00,3.875,4,4.125,2577,202
m1,nov,111965,27.11.2023,11:00:00,3.9375,4,4.125,2574,202
m1,nov,111966,27.11.2023,11:15:00,4,4.3125,4.5,2572,202
m1,nov,111967,27.11.2023,11:30:00,4.0625,4.5,4.625,2570,202
m1,nov,111968,27.11.2023,11:45:00,4.125,4.625,4.625,2568,202
m1,nov,111969,27.11.2023,12:00:00,4.1875,4.5,4.625,2566,202
m1,nov,111970,27.11.2023,12:15:00,4.25,4.75,4.875,2564,202
m1,nov,111971,27.11.2023,12:30:00,4.3125,4.5,4.625,2564,202
m1,nov,111972,27.11.2023,12:45:00,4.375,4.375,4.625,2564,202
m1,nov,111973,27.11.2023,13:00:00,4.375,4.4375,4.75,2564,202
m1,nov,111974,27.11.2023,13:15:00,4.375,4.625,4.875,2563,202
m1,nov,111975,27.11.2023,13:30:00,4.4375,4.75,5.125,2563,202
m1,nov,111976,27.11.2023,13:45:00,4.5,4.5,4.75,2605,202
m1,nov,111977,27.11.2023,14:00:00,4.5,4.5,4.875,2613,202
m1,nov,111978,27.11.2023,14:15:00,4.5,4.5625,4.875,2649,202
m1,nov,111979,27.11.2023,14:30:00,4.5,4.5625,4.875,2739,202
m1,nov,111980,27.11.2023,14:45:00,4.5,4.75,5,2820,202
m1,nov,111981,27.11.2023,15:00:00,4.5,4.75,5,3042,202
m1,nov,111982,27.11.2023,15:15:00,4.5,4.75,4.9375,2910,202
m1,nov,111983,27.11.2023,15:30:00,4.5,4.875,5.125,2885,202
m1,nov,111984,27.11.2023,15:45:00,4.5,4.8125,5,3134,202
m1,nov,111985,27.11.2023,16:00:00,4.5,4.75,4.875,3115,202
m1,nov,111986,27.11.2023,16:15:00,4.5625,4.6875,4.875,3140,202
m1,nov,111987,27.11.2023,16:30:00,4.5625,4.625,4.875,3040,202
m1,nov,111988,27.11.2023,16:45:00,4.5625,4.5625,4.75,2927,202
m1,nov,111989,27.11.2023,17:00:00,4.5,4.375,4.625,2867,202
m1,nov,111990,27.11.2023,17:15:00,4.5,4.3125,4.5625,2992,202
m1,nov,111991,27.11.2023,17:30:00,4.4375,4.4375,4.625,3044,202
m1,nov,111992,27.11.2023,17:45:00,4.5,4.375,4.6875,2941,202
m1,nov,111993,27.11.2023,18:00:00,4.5,4.5,4.625,2955,202
m1,nov,111994,27.11.2023,18:15:00,4.5,4.5,4.625,2992,202
m1,nov,111995,27.11.2023,18:30:00,4.5,4.25,4.375,2917,202
m1,nov,111996,27.11.2023,18:45:00,4.5,4.25,4.375,2873,202
m1,nov,111997,27.11.2023,19:00:00,4.5,4.25,4.375,2851,202
m1,nov,111998,27.11.2023,19:15:00,4.4375,4.125,4.25,2919,202
m1,nov,111999,27.11.2023,19:30:00,4.4375,4.125,4.25,2918,202
m1,nov,112000,27.11.2023,19:45:00,4.4375,4,4.25,2881,202
m1,nov,112001,27.11.2023,20:00:00,4.375,4.125,4.25,2889,202
m1,nov,112002,27.11.2023,20:15:00,4.375,3.75,3.875,2860,202
m1,nov,112003,27.11.2023,20:30:00,4.375,3.375,3.625,2840,202
m1,nov,112004,27.11.2023,20:45:00,4.375,3.5,3.875,2820,202
m1,nov,112005,27.11.2023,21:00:00,4.3125,3.625,4,2814,202
m1,nov,112006,27.11.2023,21:15:00,4.25,3.625,3.875,2791,202
m1,nov,112007,27.11.2023,21:30:00,4.25,3.5,3.75,2775,202
m1,nov,112008,27.11.2023,21:45:00,4.25,3.125,3.25,2760,202
m1,nov,112009,27.11.2023,22:00:00,4.25,3,3.375,2748,202
m1,nov,112010,27.11.2023,22:15:00,4.125,3.25,3.625,2745,202
m1,nov,112011,27.11.2023,22:30:00,4.125,2.625,3,2734,202
m1,nov,112012,27.11.2023,22:45:00,4.0625,2.5,3,2724,202
m1,nov,112013,27.11.2023,23:00:00,4,2.375,2.75,2714,202
m1,nov,112014,27.11.2023,23:15:00,3.9375,1.75,2.25,2703,202
m1,nov,112015,27.11.2023,23:30:00,3.8125,1.9375,2.5,2695,202
m1,nov,112016,27.11.2023,23:45:00,3.75,2.1875,2.5625,2688,202
m1,nov,112017,28.11.2023,00:00:00,3.75,2.375,2.75,2681,202
m1,nov,112018,28.11.2023,00:15:00,3.75,2.125,2.625,2674,202
m1,nov,112019,28.11.2023,00:30:00,3.6875,2.5,2.875,2669,202
m1,nov,112020,28.11.2023,00:45:00,3.625,2.5,2.875,2664,202
m1,nov,112021,28.11.2023,01:00:00,3.625,2.375,2.8125,2662,202
m1,nov,112022,28.11.2023,01:15:00,3.625,1.8125,2.125,2675,202
m1,nov,112023,28.11.2023,01:30:00,3.5625,0.6875,0.75,2669,202
m1,nov,112024,28.11.2023,01:45:00,3.5,0.875,1.125,2666,202
m1,nov,112025,28.11.2023,02:00:00,3.375,0.8125,1.125,2661,202
m1,nov,112026,28.11.2023,02:15:00,3.3125,0.0625,0.375,2656,202
m1,nov,112027,28.11.2023,02:30:00,3.25,-0.125,0.125,2651,202
m1,nov,112028,28.11.2023,02:45:00,3.125,0,0.625,2648,202
m1,nov,112029,28.11.2023,03:00:00,3,-0.125,0.25,2644,202
m1,nov,112030,28.11.2023,03:15:00,2.9375,-0.5625,-0.4375,2641,202
m1,nov,112031,28.11.2023,03:30:00,2.875,-0.3125,0.125,2638,202
m1,nov,112032,28.11.2023,03:45:00,2.75,-0.375,0.0625,2635,202
m1,nov,112033,28.11.2023,04:00:00,2.75,-0.3125,0.125,2632,202
m1,nov,112034,28.11.2023,04:15:00,2.625,-0.125,0.375,2629,202
m1,nov,112035,28.11.2023,04:30:00,2.625,0,0.375,2626,202
m1,nov,112036,28.11.2023,04:45:00,2.5,-0.3125,0.25,2623,202
m1,nov,112037,28.11.2023,05:00:00,2.5,-0.25,0.3125,2621,202
m1,nov,112038,28.11.2023,05:15:00,2.4375,0.125,0.75,2619,202
m1,nov,112039,28.11.2023,05:30:00,2.4375,0.25,0.875,2617,202
m1,nov,112040,28.11.2023,05:45:00,2.375,0.25,0.75,2614,202
m1,nov,112041,28.11.2023,06:00:00,2.375,0.375,1.0625,2611,202
m1,nov,112042,28.11.2023,06:15:00,2.375,0.625,1,2609,202
m1,nov,112043,28.11.2023,06:30:00,2.4375,0.875,1.5,2606,202
m1,nov,112044,28.11.2023,06:45:00,2.5,1.0625,1.5625,2604,202
m1,nov,112045,28.11.2023,07:00:00,2.5,1.25,1.75,2603,202
m1,nov,112046,28.11.2023,07:15:00,2.5,1.4375,1.875,2601,202
m1,nov,112047,28.11.2023,07:30:00,2.5625,1.5,1.875,2605,202
m1,nov,112048,28.11.2023,07:45:00,2.5,1.375,1.75,2617,202
m1,nov,112049,28.11.2023,08:00:00,2.5625,1.5,1.875,2619,202
m1,nov,112050,28.11.2023,08:15:00,2.625,1.375,1.625,2637,202
m1,nov,112051,28.11.2023,08:30:00,2.625,1.375,1.625,2646,202
m1,nov,112052,28.11.2023,08:45:00,2.625,1.5,1.75,2645,202
m1,nov,112053,28.11.2023,09:00:00,2.625,1.5625,1.875,2643,202
m1,nov,112054,28.11.2023,09:15:00,2.6875,1.75,2.0625,2640,202
m1,nov,112055,28.11.2023,09:30:00,2.75,1.875,2.25,2637,202
m1,nov,112056,28.11.2023,09:45:00,2.75,2.0625,2.5,2634,202
m1,nov,112057,28.11.2023,10:00:00,2.8125,2.25,2.625,2631,202
m1,nov,112058,28.11.2023,10:15:00,2.875,1.875,2.3125,2627,202
m1,nov,112059,28.11.2023,10:30:00,2.875,1.75,2.3125,2624,202
m1,nov,112060,28.11.2023,10:45:00,2.875,1.625,2.5,2620,202
m1,nov,112061,28.11.2023,11:00:00,2.875,2.25,3.5,2618,202
m1,nov,112062,28.11.2023,11:15:00,2.875,3.375,7.75,2616,202
m1,nov,112063,28.11.2023,11:30:00,3,3.6875,8.3125,2613,202
m1,nov,112064,28.11.2023,11:45:00,3,3.75,7.875,2610,202
m1,nov,112065,28.11.2023,12:00:00,3.125,4.125,8.3125,2607,202
m1,nov,112066,28.11.2023,12:15:00,3.125,4.3125,8.25,2604,202
m1,nov,112067,28.11.2023,12:30:00,3.25,5.125,7.875,2602,202
m1,nov,112068,28.11.2023,12:45:00,3.375,4.1875,4.5,2599,202
m1,nov,112069,28.11.2023,13:00:00,3.5,3.8125,4.125,2595,202
m1,nov,112070,28.11.2023,13:15:00,3.5625,4.75,5.5,2593,202
m1,nov,112071,28.11.2023,13:30:00,3.625,5.125,5.625,2590,202
m1,nov,112072,28.11.2023,13:45:00,3.625,6,7.6875,2588,202
m1,nov,112073,28.11.2023,14:00:00,3.625,5.125,6.9375,2584,202
m1,nov,112074,28.11.2023,14:15:00,3.625,3.5,5.1875,2581,202
m1,nov,112075,28.11.2023,14:30:00,3.5,2.75,5.3125,2577,202
m1,nov,112076,28.11.2023,14:45:00,3.375,2.125,5,2574,202
m1,nov,112077,28.11.2023,15:00:00,3.3125,1.1875,1.625,2570,202
m1,nov,112078,28.11.2023,15:15:00,3.1875,0.625,1.125,2568,202
m1,nov,112079,28.11.2023,15:30:00,3.0625,0.125,0.625,2566,202
m1,nov,112080,28.11.2023,15:45:00,2.9375,-0.125,0.5,2564,202
m1,nov,112081,28.11.2023,16:00:00,2.75,-0.25,0.5,2562,202
m1,nov,112082,28.11.2023,16:15:00,2.6875,-0.25,0.625,2560,202
m1,nov,112083,28.11.2023,16:30:00,2.5625,-0.25,0.625,2558,202
m1,nov,112084,28.11.2023,16:45:00,2.4375,-0.375,0.375,2556,202
m1,nov,112085,28.11.2023,17:00:00,2.375,-0.5,0.3125,2554,202
m1,nov,112086,28.11.2023,17:15:00,2.25,-0.3125,0.625,2552,202
m1,nov,112087,28.11.2023,17:30:00,2.125,-0.25,0.75,2551,202
m1,nov,112088,28.11.2023,17:45:00,2.125,0,0.9375,2549,202
m1,nov,112089,28.11.2023,18:00:00,2,0.25,1.0625,2547,202
m1,nov,112090,28.11.2023,18:15:00,2,0.125,1,2545,202
m1,nov,112091,28.11.2023,18:30:00,2,0.5,1.3125,2544,202
m1,nov,112092,28.11.2023,18:45:00,2,0.375,1,2543,202
m1,nov,112093,28.11.2023,19:00:00,2,0.9375,1.625,2542,202
m1,nov,112094,28.11.2023,19:15:00,2,1.375,2,2540,202
m1,nov,112095,28.11.2023,19:30:00,2,1.1875,1.75,2538,202
m1,nov,112096,28.11.2023,19:45:00,2.0625,1.375,2,2537,202
m1,nov,112097,28.11.2023,20:00:00,2.125,1.5,2,2536,202
m1,nov,112098,28.11.2023,20:15:00,2.125,1.375,1.75,2534,202
m1,nov,112099,28.11.2023,20:30:00,2.125,0.875,1.0625,2536,202
m1,nov,112100,28.11.2023,20:45:00,2.125,0.8125,1,2536,202
m1,nov,112101,28.11.2023,21:00:00,2.125,0.875,1.125,2536,202
m1,nov,112102,28.11.2023,21:15:00,2.125,0.9375,1.125,2535,202
m1,nov,112103,28.11.2023,21:30:00,2.1875,0.9375,1,2535,202
m1,nov,112104,28.11.2023,21:45:00,2.1875,0.875,1,2534,202
m1,nov,112105,28.11.2023,22:00:00,2.1875,0.625,0.625,2532,202
m1,nov,112106,28.11.2023,22:15:00,2.125,-0.125,0.0625,2530,202
m1,nov,112107,28.11.2023,22:30:00,2.0625,-0.5,0.125,2528,202
m1,nov,112108,28.11.2023,22:45:00,2,-0.6875,0,2526,202
m1,nov,112109,28.11.2023,23:00:00,1.875,-0.875,-0.375,2524,202
m1,nov,112110,28.11.2023,23:15:00,1.75,-0.875,-0.25,2523,202
m1,nov,112111,28.11.2023,23:30:00,1.6875,-0.3125,0.3125,2523,202
m1,nov,112112,28.11.2023,23:45:00,1.6875,-0.125,0.25,2522,202
m1,nov,112113,29.11.2023,00:00:00,1.6875,-0.8125,-0.25,2520,202
m1,nov,112114,29.11.2023,00:15:00,1.625,-1,-0.5,2518,202
m1,nov,112115,29.11.2023,00:30:00,1.5,-0.875,-0.3125,2518,202
m1,nov,112116,29.11.2023,00:45:00,1.5,-0.75,-0.25,2517,202
m1,nov,112117,29.11.2023,01:00:00,1.5,-1.375,-0.8125,2515,202
m1,nov,112118,29.11.2023,01:15:00,1.375,-1.25,-0.625,2514,202
m1,nov,112119,29.11.2023,01:30:00,1.375,-0.625,-0.0625,2513,202
m1,nov,112120,29.11.2023,01:45:00,1.375,-0.5625,-0.125,2513,202
m1,nov,112121,29.11.2023,02:00:00,1.375,-0.25,0.125,2512,202
m1,nov,112122,29.11.2023,02:15:00,1.375,-0.125,0.25,2511,202
m1,nov,112123,29.11.2023,02:30:00,1.375,-0.125,0.1875,2510,202
m1,nov,112124,29.11.2023,02:45:00,1.4375,-0.75,-0.375,2508,202
m1,nov,112125,29.11.2023,03:00:00,1.375,-1.5625,-1.25,2506,202
m1,nov,112126,29.11.2023,03:15:00,1.25,-2,-1.625,2505,202
m1,nov,112127,29.11.2023,03:30:00,1.1875,-2.125,-1.625,2504,202
m1,nov,112128,29.11.2023,03:45:00,1.125,-2,-1.5,2484,202
m1,nov,112129,29.11.2023,04:00:00,1.0625,-1.9375,-1.625,2461,202
m1,nov,112130,29.11.2023,04:15:00,1.0625,-1.9375,-1.625,2444,202
m1,nov,112131,29.11.2023,04:30:00,1.0625,-1.875,-1.5,2429,202
m1,nov,112132,29.11.2023,04:45:00,1,-2,-1.6875,2415,202
m1,nov,112133,29.11.2023,05:00:00,1,-2.0625,-1.75,2399,202
m1,nov,112134,29.11.2023,05:15:00,1,-2.25,-2,2385,202
m1,nov,112135,29.11.2023,05:30:00,1,-2.25,-1.9375,2370,202
m1,nov,112136,29.11.2023,05:45:00,1,-2.1875,-1.875,2355,202
m1,nov,112137,29.11.2023,06:00:00,1,-2.1875,-1.75,2342,202
m1,nov,112138,29.11.2023,06:15:00,0.9375,-2.1875,-1.6875,2329,202
m1,nov,112139,29.11.2023,06:30:00,0.9375,-2,-1.5,2317,202
m1,nov,112140,29.11.2023,06:45:00,0.875,-2.0625,-1.625,2305,202
m1,nov,112141,29.11.2023,07:00:00,0.875,-2,-1.4375,2291,202
m1,nov,112142,29.11.2023,07:15:00,0.875,-2,-1.25,2279,202
m1,nov,112143,29.11.2023,07:30:00,0.875,-1.875,-1.375,2267,202
m1,nov,112144,29.11.2023,07:45:00,0.875,-1.9375,-1.3125,2254,202
m1,nov,112145,29.11.2023,08:00:00,0.875,-2,-1.375,2242,202
m1,nov,112146,29.11.2023,08:15:00,0.875,-2.125,-1.625,2230,202
m1,nov,112147,29.11.2023,08:30:00,0.8125,-2.125,-1.4375,2218,202
