dagger,month,no,date,time,soil_temp,surfacetemp,air_temp,hu,?
m3,sep,139753,25.09.2023,17:30:00,13.375,12.875,13.5625,1626,202
m3,sep,139754,25.09.2023,17:45:00,13.25,12.4375,13.1875,1624,202
m3,sep,139755,25.09.2023,18:00:00,13.0625,12.0625,12.875,1622,202
m3,sep,139756,25.09.2023,18:15:00,12.875,12,12.875,1620,202
m3,sep,139757,25.09.2023,18:30:00,12.75,11.5,12.4375,1619,202
m3,sep,139758,25.09.2023,18:45:00,12.625,10.9375,11.9375,1618,202
m3,sep,139759,25.09.2023,19:00:00,12.4375,11.0625,12,1618,202
m3,sep,139760,25.09.2023,19:15:00,12.3125,11.0625,11.875,1618,202
m3,sep,139761,25.09.2023,19:30:00,12.1875,10.875,11.75,1617,202
m3,sep,139762,25.09.2023,19:45:00,12.125,10.4375,11.375,1617,202
m3,sep,139763,25.09.2023,20:00:00,12,10.3125,11.3125,1616,202
m3,sep,139764,25.09.2023,20:15:00,11.875,10.5,11.375,1617,202
m3,sep,139765,25.09.2023,20:30:00,11.75,10.5,11.4375,1618,202
m3,sep,139766,25.09.2023,20:45:00,11.75,10.3125,11.125,1617,202
m3,sep,139767,25.09.2023,21:00:00,11.625,10.375,11.4375,1618,202
m3,sep,139768,25.09.2023,21:15:00,11.5625,10.375,11.5,1622,202
m3,sep,139769,25.09.2023,21:30:00,11.5,10.4375,11.625,1631,202
m3,sep,139770,25.09.2023,21:45:00,11.4375,9.75,10.625,1632,202
m3,sep,139771,25.09.2023,22:00:00,11.375,9.5,10.25,1630,202
m3,sep,139772,25.09.2023,22:15:00,11.25,9.4375,10.25,1629,202
m3,sep,139773,25.09.2023,22:30:00,11.1875,9.625,10.5,1631,202
m3,sep,139774,25.09.2023,22:45:00,11.125,10.25,11.3125,1634,202
m3,sep,139775,25.09.2023,23:00:00,11.125,10.75,11.75,1636,202
m3,sep,139776,25.09.2023,23:15:00,11.125,10.125,11,1645,202
m3,sep,139777,25.09.2023,23:30:00,11.0625,10,11.125,1636,202
m3,sep,139778,25.09.2023,23:45:00,11,10.0625,11.125,1636,202
m3,sep,139779,26.09.2023,00:00:00,11,10.875,12,1640,202
m3,sep,139780,26.09.2023,00:15:00,11,11.25,12.25,1635,202
m3,sep,139781,26.09.2023,00:30:00,11,11.4375,12.375,1662,202
m3,sep,139782,26.09.2023,00:45:00,11,11.375,12.375,1635,202
m3,sep,139783,26.09.2023,01:00:00,11.0625,11,11.875,1636,202
m3,sep,139784,26.09.2023,01:15:00,11,10.75,11.6875,1640,202
m3,sep,139785,26.09.2023,01:30:00,11,10.75,11.6875,1639,202
m3,sep,139786,26.09.2023,01:45:00,10.9375,10.5625,11.375,1656,202
m3,sep,139787,26.09.2023,02:00:00,10.875,10.0625,10.875,1650,202
m3,sep,139788,26.09.2023,02:15:00,10.875,9.9375,10.875,1666,202
m3,sep,139789,26.09.2023,02:30:00,10.75,10,11,1667,202
m3,sep,139790,26.09.2023,02:45:00,10.75,10.3125,11.5,1662,202
m3,sep,139791,26.09.2023,03:00:00,10.6875,9.625,10.5,1649,202
m3,sep,139792,26.09.2023,03:15:00,10.625,8.75,9.625,1647,202
m3,sep,139793,26.09.2023,03:30:00,10.5625,9.125,10,1648,202
m3,sep,139794,26.09.2023,03:45:00,10.5625,10,10.75,1648,202
m3,sep,139795,26.09.2023,04:00:00,10.625,10,10.625,1652,202
m3,sep,139796,26.09.2023,04:15:00,10.625,9.8125,10.5,1656,202
m3,sep,139797,26.09.2023,04:30:00,10.625,10.4375,11.0625,1650,202
m3,sep,139798,26.09.2023,04:45:00,10.625,10.375,10.875,1650,202
m3,sep,139799,26.09.2023,05:00:00,10.6875,10.3125,10.875,1650,202
m3,sep,139800,26.09.2023,05:15:00,10.6875,10.4375,10.875,1658,202
m3,sep,139801,26.09.2023,05:30:00,10.75,10.25,10.6875,1662,202
m3,sep,139802,26.09.2023,05:45:00,10.75,10.4375,10.875,1685,202
m3,sep,139803,26.09.2023,06:00:00,10.75,10.875,11.5,1697,202
m3,sep,139804,26.09.2023,06:15:00,10.75,10.75,11.375,1695,202
m3,sep,139805,26.09.2023,06:30:00,10.75,10.875,11.375,1692,202
m3,sep,139806,26.09.2023,06:45:00,10.8125,11.125,11.5,1683,202
m3,sep,139807,26.09.2023,07:00:00,10.875,11,11.5,1689,202
m3,sep,139808,26.09.2023,07:15:00,10.875,11.3125,11.875,1694,202
m3,sep,139809,26.09.2023,07:30:00,10.875,11.375,12,1686,202
m3,sep,139810,26.09.2023,07:45:00,10.9375,11.625,12.125,1681,202
m3,sep,139811,26.09.2023,08:00:00,11,11.75,12.25,1686,202
m3,sep,139812,26.09.2023,08:15:00,11,11.875,12.375,1684,202
m3,sep,139813,26.09.2023,08:30:00,11.0625,12.25,12.625,1679,202
m3,sep,139814,26.09.2023,08:45:00,11.125,12.375,12.875,1683,202
m3,sep,139815,26.09.2023,09:00:00,11.25,12.625,13.125,1672,202
m3,sep,139816,26.09.2023,09:15:00,11.3125,13.625,13.875,1673,202
m3,sep,139817,26.09.2023,09:30:00,11.5,15.5,15.75,1729,202
m3,sep,139818,26.09.2023,09:45:00,11.875,15.0625,15,1684,202
m3,sep,139819,26.09.2023,10:00:00,12.125,17.75,17.125,1689,202
m3,sep,139820,26.09.2023,10:15:00,12.5,15.875,15.5,1681,202
m3,sep,139821,26.09.2023,10:30:00,12.75,17.75,16.625,1669,202
m3,sep,139822,26.09.2023,10:45:00,13.0625,16,15.875,1661,202
m3,sep,139823,26.09.2023,11:00:00,13.0625,15.6875,15.625,1667,202
m3,sep,139824,26.09.2023,11:15:00,13.125,15.625,15.625,1666,202
m3,sep,139825,26.09.2023,11:30:00,13.125,16.3125,16.25,1674,202
m3,sep,139826,26.09.2023,11:45:00,13.3125,16.25,16,1665,202
m3,sep,139827,26.09.2023,12:00:00,13.375,15.875,15.875,1658,202
m3,sep,139828,26.09.2023,12:15:00,13.375,15.0625,15.25,1677,202
m3,sep,139829,26.09.2023,12:30:00,13.3125,13.25,13.625,1673,202
m3,sep,139830,26.09.2023,12:45:00,13.25,13.625,14,1671,202
m3,sep,139831,26.09.2023,13:00:00,13.25,14.125,14.25,1663,202
m3,sep,139832,26.09.2023,13:15:00,13.3125,14.5,14.4375,1660,202
m3,sep,139833,26.09.2023,13:30:00,13.375,16.5,16.75,1664,202
m3,sep,139834,26.09.2023,13:45:00,13.6875,16.125,15.6875,1658,202
m3,sep,139835,26.09.2023,14:00:00,13.75,15.4375,15.5,1654,202
m3,sep,139836,26.09.2023,14:15:00,13.75,18,18.0625,1657,202
m3,sep,139837,26.09.2023,14:30:00,13.875,16.625,16.5625,1651,202
m3,sep,139838,26.09.2023,14:45:00,14,15.3125,15.4375,1645,202
m3,sep,139839,26.09.2023,15:00:00,13.9375,16.5,16.6875,1659,202
m3,sep,139840,26.09.2023,15:15:00,13.875,15.25,15.5,1695,202
m3,sep,139841,26.09.2023,15:30:00,13.875,15.6875,15.875,1687,202
m3,sep,139842,26.09.2023,15:45:00,13.75,15.4375,15.9375,1689,202
m3,sep,139843,26.09.2023,16:00:00,13.625,15.6875,16.125,1692,202
m3,sep,139844,26.09.2023,16:15:00,13.625,15.6875,16.375,1697,202
m3,sep,139845,26.09.2023,16:30:00,13.5,15,16,1682,202
m3,sep,139846,26.09.2023,16:45:00,13.375,13.4375,14.25,1719,202
m3,sep,139847,26.09.2023,17:00:00,13.25,13.0625,13.875,1679,202
m3,sep,139848,26.09.2023,17:15:00,13.0625,13,13.8125,1671,202
m3,sep,139849,26.09.2023,17:30:00,12.9375,12.6875,13.5,1663,202
m3,sep,139850,26.09.2023,17:45:00,12.875,11.9375,12.75,1661,202
m3,sep,139851,26.09.2023,18:00:00,12.75,11.625,12.375,1665,202
m3,sep,139852,26.09.2023,18:15:00,12.625,11.5,12.25,1661,202
m3,sep,139853,26.09.2023,18:30:00,12.5,11.75,12.375,1656,202
m3,sep,139854,26.09.2023,18:45:00,12.375,10.375,11,1738,202
m3,sep,139855,26.09.2023,19:00:00,12.25,9.875,10.125,1943,202
m3,sep,139856,26.09.2023,19:15:00,12.125,10,10.4375,2054,202
m3,sep,139857,26.09.2023,19:30:00,12,10,10.375,2097,202
m3,sep,139858,26.09.2023,19:45:00,11.875,10,10.25,2083,202
m3,sep,139859,26.09.2023,20:00:00,11.875,10,10.25,2089,202
m3,sep,139860,26.09.2023,20:15:00,11.75,10,10.1875,2072,202
m3,sep,139861,26.09.2023,20:30:00,11.75,10.125,10.25,2059,202
m3,sep,139862,26.09.2023,20:45:00,11.6875,10.125,10.25,2088,202
m3,sep,139863,26.09.2023,21:00:00,11.625,10.125,10.3125,2087,202
m3,sep,139864,26.09.2023,21:15:00,11.625,10.125,10.3125,2068,202
m3,sep,139865,26.09.2023,21:30:00,11.5625,10.1875,10.375,2054,202
m3,sep,139866,26.09.2023,21:45:00,11.5625,10.125,10.625,2045,202
m3,sep,139867,26.09.2023,22:00:00,11.5,10.125,10.625,2038,202
m3,sep,139868,26.09.2023,22:15:00,11.5,10,10.3125,2037,202
m3,sep,139869,26.09.2023,22:30:00,11.375,9.75,10.125,2286,202
m3,sep,139870,26.09.2023,22:45:00,11.375,9.375,9.625,2262,202
m3,sep,139871,26.09.2023,23:00:00,11.25,9.1875,9.5,2216,202
m3,sep,139872,26.09.2023,23:15:00,11.1875,9.1875,9.5,2180,202
m3,sep,139873,26.09.2023,23:30:00,11.125,8.6875,9.125,2158,202
m3,sep,139874,26.09.2023,23:45:00,11,8.625,9.3125,2139,202
m3,sep,139875,27.09.2023,00:00:00,10.875,8.125,8.75,2124,202
m3,sep,139876,27.09.2023,00:15:00,10.75,8,8.5625,2111,202
m3,sep,139877,27.09.2023,00:30:00,10.625,7.625,8.25,2100,202
m3,sep,139878,27.09.2023,00:45:00,10.5,7.4375,8.125,2091,202
m3,sep,139879,27.09.2023,01:00:00,10.375,6.875,7.5625,2083,202
m3,sep,139880,27.09.2023,01:15:00,10.25,7,7.6875,2077,202
m3,sep,139881,27.09.2023,01:30:00,10.0625,6.8125,7.375,2077,202
m3,sep,139882,27.09.2023,01:45:00,10,6.875,7.375,2070,202
m3,sep,139883,27.09.2023,02:00:00,9.875,6.625,7.125,2063,202
m3,sep,139884,27.09.2023,02:15:00,9.75,6.25,6.75,2056,202
m3,sep,139885,27.09.2023,02:30:00,9.625,5.8125,6.3125,2051,202
m3,sep,139886,27.09.2023,02:45:00,9.5,5.5,6,2046,202
m3,sep,139887,27.09.2023,03:00:00,9.375,6.0625,6.6875,2044,202
m3,sep,139888,27.09.2023,03:15:00,9.25,6.375,6.9375,2040,202
m3,sep,139889,27.09.2023,03:30:00,9.25,6.9375,7.875,2038,202
m3,sep,139890,27.09.2023,03:45:00,9.1875,6.875,7.625,2035,202
m3,sep,139891,27.09.2023,04:00:00,9.125,6.875,7.6875,2032,202
m3,sep,139892,27.09.2023,04:15:00,9.125,7.375,8.375,2030,202
m3,sep,139893,27.09.2023,04:30:00,9.125,7.375,8.375,2027,202
m3,sep,139894,27.09.2023,04:45:00,9.0625,7.625,8.75,2025,202
m3,sep,139895,27.09.2023,05:00:00,9.0625,7.5,8.5,2022,202
m3,sep,139896,27.09.2023,05:15:00,9.0625,6.875,7.5,2020,202
m3,sep,139897,27.09.2023,05:30:00,9,6.375,7.0625,2016,202
m3,sep,139898,27.09.2023,05:45:00,8.9375,6.75,7.5,2015,202
m3,sep,139899,27.09.2023,06:00:00,8.875,6.25,6.6875,2013,202
m3,sep,139900,27.09.2023,06:15:00,8.875,5.75,6.25,2009,202
m3,sep,139901,27.09.2023,06:30:00,8.75,5.8125,6.25,2006,202
m3,sep,139902,27.09.2023,06:45:00,8.6875,6.9375,7.8125,2007,202
m3,sep,139903,27.09.2023,07:00:00,8.6875,8.375,9.3125,2008,202
m3,sep,139904,27.09.2023,07:15:00,8.75,9.75,10.75,2009,202
m3,sep,139905,27.09.2023,07:30:00,9,9.3125,10,2003,202
m3,sep,139906,27.09.2023,07:45:00,9.1875,9.4375,10.125,2001,202
m3,sep,139907,27.09.2023,08:00:00,9.375,9.75,10.5,1999,202
m3,sep,139908,27.09.2023,08:15:00,9.5,10,10.5625,1998,202
m3,sep,139909,27.09.2023,08:30:00,9.6875,10.25,10.8125,1995,202
m3,sep,139910,27.09.2023,08:45:00,9.875,10.625,11,1994,202
m3,sep,139911,27.09.2023,09:00:00,10,11.25,11.5,1992,202
m3,sep,139912,27.09.2023,09:15:00,10.1875,11.75,11.875,1990,202
m3,sep,139913,27.09.2023,09:30:00,10.375,12,12,1987,202
m3,sep,139914,27.09.2023,09:45:00,10.625,12.3125,12.25,1986,202
m3,sep,139915,27.09.2023,10:00:00,10.875,12.4375,12.25,1983,202
m3,sep,139916,27.09.2023,10:15:00,11,12.5,12.375,1983,202
m3,sep,139917,27.09.2023,10:30:00,11.125,12.625,12.4375,1979,202
m3,sep,139918,27.09.2023,10:45:00,11.3125,12.8125,12.625,1981,202
m3,sep,139919,27.09.2023,11:00:00,11.4375,12.6875,12.625,1972,202
m3,sep,139920,27.09.2023,11:15:00,11.5,12.75,12.6875,1967,202
m3,sep,139921,27.09.2023,11:30:00,11.625,12.375,12.375,1963,202
m3,sep,139922,27.09.2023,11:45:00,11.625,12,12,1964,202
m3,sep,139923,27.09.2023,12:00:00,11.625,11.75,11.8125,1963,202
m3,sep,139924,27.09.2023,12:15:00,11.5,11.625,11.75,1962,202
m3,sep,139925,27.09.2023,12:30:00,11.5,11.6875,11.75,1964,202
m3,sep,139926,27.09.2023,12:45:00,11.5,11.625,11.75,1966,202
m3,sep,139927,27.09.2023,13:00:00,11.5,11.5625,11.875,1952,202
m3,sep,139928,27.09.2023,13:15:00,11.5,11.625,11.9375,1957,202
m3,sep,139929,27.09.2023,13:30:00,11.5,11.5625,11.9375,1975,202
m3,sep,139930,27.09.2023,13:45:00,11.5,11.6875,12.0625,1989,202
m3,sep,139931,27.09.2023,14:00:00,11.625,11.6875,12,2000,202
m3,sep,139932,27.09.2023,14:15:00,11.625,11.625,11.875,1995,202
m3,sep,139933,27.09.2023,14:30:00,11.625,11.5,11.8125,1995,202
m3,sep,139934,27.09.2023,14:45:00,11.625,11.5,11.75,1995,202
m3,sep,139935,27.09.2023,15:00:00,11.5625,11.5,11.8125,1989,202
m3,sep,139936,27.09.2023,15:15:00,11.5625,11.5,11.875,1986,202
m3,sep,139937,27.09.2023,15:30:00,11.5625,11.625,12,1984,202
m3,sep,139938,27.09.2023,15:45:00,11.5625,11.625,12,1984,202
m3,sep,139939,27.09.2023,16:00:00,11.5625,11.6875,12.0625,1982,202
m3,sep,139940,27.09.2023,16:15:00,11.5625,11.8125,12.25,1973,202
m3,sep,139941,27.09.2023,16:30:00,11.625,11.75,12.1875,1972,202
m3,sep,139942,27.09.2023,16:45:00,11.625,11.875,12.3125,1980,202
m3,sep,139943,27.09.2023,17:00:00,11.625,12.125,12.5,1991,202
m3,sep,139944,27.09.2023,17:15:00,11.625,12.25,12.75,1993,202
m3,sep,139945,27.09.2023,17:30:00,11.6875,12.5,13.0625,2012,202
m3,sep,139946,27.09.2023,17:45:00,11.75,12.625,13.3125,2016,202
m3,sep,139947,27.09.2023,18:00:00,11.75,12.875,13.5,2021,202
m3,sep,139948,27.09.2023,18:15:00,11.875,13.0625,13.75,2016,202
m3,sep,139949,27.09.2023,18:30:00,11.875,13.25,14,2017,202
m3,sep,139950,27.09.2023,18:45:00,11.9375,13.375,14.125,2024,202
m3,sep,139951,27.09.2023,19:00:00,12,13.375,13.9375,2108,202
m3,sep,139952,27.09.2023,19:15:00,12.125,13.375,14,2106,202
m3,sep,139953,27.09.2023,19:30:00,12.125,13.5,14,2305,202
m3,sep,139954,27.09.2023,19:45:00,12.25,13.5625,14.25,2276,202
m3,sep,139955,27.09.2023,20:00:00,12.25,13.625,14.3125,2248,202
m3,sep,139956,27.09.2023,20:15:00,12.3125,13.625,14.375,2281,202
m3,sep,139957,27.09.2023,20:30:00,12.375,13.25,14.375,2244,202
m3,sep,139958,27.09.2023,20:45:00,12.375,13.5,14.5,2219,202
m3,sep,139959,27.09.2023,21:00:00,12.375,13.75,14.625,2204,202
m3,sep,139960,27.09.2023,21:15:00,12.375,13.6875,14.5625,2185,202
m3,sep,139961,27.09.2023,21:30:00,12.375,13.5,14.375,2173,202
m3,sep,139962,27.09.2023,21:45:00,12.375,13.3125,14,2159,202
m3,sep,139963,27.09.2023,22:00:00,12.3125,13.25,13.875,2148,202
m3,sep,139964,27.09.2023,22:15:00,12.25,12.9375,13.625,2140,202
m3,sep,139965,27.09.2023,22:30:00,12.25,13.125,13.6875,2128,202
m3,sep,139966,27.09.2023,22:45:00,12.25,13.125,13.6875,2118,202
m3,sep,139967,27.09.2023,23:00:00,12.25,13,13.4375,2112,202
m3,sep,139968,27.09.2023,23:15:00,12.25,12.875,13.5,2109,202
m3,sep,139969,27.09.2023,23:30:00,12.25,13.0625,13.5625,2119,202
m3,sep,139970,27.09.2023,23:45:00,12.25,13.3125,13.625,2191,202
m3,sep,139971,28.09.2023,00:00:00,12.375,13.5,13.9375,2177,202
m3,sep,139972,28.09.2023,00:15:00,12.375,13.25,13.5625,2153,202
m3,sep,139973,28.09.2023,00:30:00,12.4375,13.125,13.4375,2167,202
m3,sep,139974,28.09.2023,00:45:00,12.4375,13,13.3125,2155,202
m3,sep,139975,28.09.2023,01:00:00,12.4375,12.8125,13.25,2142,202
m3,sep,139976,28.09.2023,01:15:00,12.375,13.0625,13.4375,2124,202
m3,sep,139977,28.09.2023,01:30:00,12.375,12.9375,13.375,2111,202
m3,sep,139978,28.09.2023,01:45:00,12.375,12.375,12.9375,2102,202
m3,sep,139979,28.09.2023,02:00:00,12.25,12.5,13.3125,2092,202
m3,sep,139980,28.09.2023,02:15:00,12.25,12.25,13,2086,202
m3,sep,139981,28.09.2023,02:30:00,12.1875,12.625,13.4375,2080,202
m3,sep,139982,28.09.2023,02:45:00,12.1875,12.5,13.0625,2076,202
m3,sep,139983,28.09.2023,03:00:00,12.1875,12.5,13.0625,2077,202
m3,sep,139984,28.09.2023,03:15:00,12.1875,12.375,12.75,2083,202
m3,sep,139985,28.09.2023,03:30:00,12.1875,12.25,12.75,2079,202
m3,sep,139986,28.09.2023,03:45:00,12.125,12.375,12.875,2072,202
m3,sep,139987,28.09.2023,04:00:00,12.125,12.375,12.75,2064,202
m3,sep,139988,28.09.2023,04:15:00,12.125,12.25,12.625,2059,202
m3,sep,139989,28.09.2023,04:30:00,12.125,12.1875,12.625,2055,202
m3,sep,139990,28.09.2023,04:45:00,12.125,12.1875,12.625,2054,202
m3,sep,139991,28.09.2023,05:00:00,12,12.125,12.5,2049,202
m3,sep,139992,28.09.2023,05:15:00,12,11.75,12.125,2044,202
m3,sep,139993,28.09.2023,05:30:00,11.9375,11.4375,11.875,2040,202
m3,sep,139994,28.09.2023,05:45:00,11.875,11.375,12,2036,202
m3,sep,139995,28.09.2023,06:00:00,11.8125,11.25,12,2031,202
m3,sep,139996,28.09.2023,06:15:00,11.75,11.125,11.875,2027,202
m3,sep,139997,28.09.2023,06:30:00,11.625,11.5,12.125,2024,202
m3,sep,139998,28.09.2023,06:45:00,11.5625,11.375,12,2021,202
m3,sep,139999,28.09.2023,07:00:00,11.5,11.375,12,2017,202
m3,sep,140000,28.09.2023,07:15:00,11.375,11.25,12.0625,2013,202
m3,sep,140001,28.09.2023,07:30:00,11.375,11.5,12.125,2009,202
m3,sep,140002,28.09.2023,07:45:00,11.3125,11.625,12.25,2005,202
m3,sep,140003,28.09.2023,08:00:00,11.25,11.75,12.25,2000,202
m3,sep,140004,28.09.2023,08:15:00,11.25,11.75,12.375,1996,202
m3,sep,140005,28.09.2023,08:30:00,11.25,11.5625,12.125,1993,202
m3,sep,140006,28.09.2023,08:45:00,11.3125,12,12.5,1991,202
m3,sep,140007,28.09.2023,09:00:00,11.375,12,12.375,1988,202
m3,sep,140008,28.09.2023,09:15:00,11.375,11.875,12.375,1985,202
m3,sep,140009,28.09.2023,09:30:00,11.4375,11.8125,12.25,1981,202
m3,sep,140010,28.09.2023,09:45:00,11.4375,11.8125,12.375,1980,202
m3,sep,140011,28.09.2023,10:00:00,11.4375,12.25,12.625,1985,202
m3,sep,140012,28.09.2023,10:15:00,11.5,12.125,12.5,1974,202
m3,sep,140013,28.09.2023,10:30:00,11.5,12.0625,12.5,1972,202
m3,sep,140014,28.09.2023,10:45:00,11.5625,12.375,12.875,1972,202
m3,sep,140015,28.09.2023,11:00:00,11.625,12.75,13,1975,202
m3,sep,140016,28.09.2023,11:15:00,11.75,12.625,12.9375,1968,202
m3,sep,140017,28.09.2023,11:30:00,11.75,12.8125,13.1875,1965,202
m3,sep,140018,28.09.2023,11:45:00,11.8125,12.75,13,1961,202
m3,sep,140019,28.09.2023,12:00:00,11.8125,12.5,12.875,1960,202
m3,sep,140020,28.09.2023,12:15:00,11.75,12.5,13,1956,202
m3,sep,140021,28.09.2023,12:30:00,11.75,13.1875,13.625,1955,202
m3,sep,140022,28.09.2023,12:45:00,11.875,13.75,14,1953,202
m3,sep,140023,28.09.2023,13:00:00,12,14,14.1875,1949,202
m3,sep,140024,28.09.2023,13:15:00,12.125,14.9375,14.9375,1948,202
m3,sep,140025,28.09.2023,13:30:00,12.3125,14.5,14.375,1942,202
m3,sep,140026,28.09.2023,13:45:00,12.4375,14.8125,14.8125,1937,202
m3,sep,140027,28.09.2023,14:00:00,12.5,14.125,14.25,1932,202
m3,sep,140028,28.09.2023,14:15:00,12.5625,14.5,14.5,1929,202
m3,sep,140029,28.09.2023,14:30:00,12.625,13.875,14.125,1923,202
m3,sep,140030,28.09.2023,14:45:00,12.5625,13.375,13.75,1918,202
m3,sep,140031,28.09.2023,15:00:00,12.5,13.625,14,1916,202
m3,sep,140032,28.09.2023,15:15:00,12.5,13.6875,14,1914,202
m3,sep,140033,28.09.2023,15:30:00,12.5,13.625,14,1912,202
m3,sep,140034,28.09.2023,15:45:00,12.4375,13.25,13.6875,1911,202
m3,sep,140035,28.09.2023,16:00:00,12.375,13,13.5,1903,202
m3,sep,140036,28.09.2023,16:15:00,12.3125,13,13.5,1901,202
m3,sep,140037,28.09.2023,16:30:00,12.25,13.125,13.5,1899,202
m3,sep,140038,28.09.2023,16:45:00,12.25,13,13.4375,1896,202
m3,sep,140039,28.09.2023,17:00:00,12.25,12.75,13.1875,1893,202
m3,sep,140040,28.09.2023,17:15:00,12.125,12.625,13,1892,202
m3,sep,140041,28.09.2023,17:30:00,12.125,12.25,12.75,1890,202
m3,sep,140042,28.09.2023,17:45:00,12,12.125,12.5625,1888,202
m3,sep,140043,28.09.2023,18:00:00,12,11.9375,12.5,1887,202
m3,sep,140044,28.09.2023,18:15:00,11.875,11.9375,12.5,1888,202
m3,sep,140045,28.09.2023,18:30:00,11.8125,11.75,12.375,1886,202
m3,sep,140046,28.09.2023,18:45:00,11.75,11.625,12.3125,1886,202
m3,sep,140047,28.09.2023,19:00:00,11.6875,11.875,12.4375,1885,202
m3,sep,140048,28.09.2023,19:15:00,11.625,11.9375,12.5,1885,202
m3,sep,140049,28.09.2023,19:30:00,11.625,11.9375,12.5625,1885,202
m3,sep,140050,28.09.2023,19:45:00,11.625,12.125,12.75,1885,202
m3,sep,140051,28.09.2023,20:00:00,11.625,12.3125,12.875,1884,202
m3,sep,140052,28.09.2023,20:15:00,11.625,12.25,12.75,1883,202
m3,sep,140053,28.09.2023,20:30:00,11.625,11.75,12.375,1881,202
m3,sep,140054,28.09.2023,20:45:00,11.5625,12,12.5625,1881,202
m3,sep,140055,28.09.2023,21:00:00,11.5,12,12.625,1881,202
m3,sep,140056,28.09.2023,21:15:00,11.5,11.3125,11.6875,2077,202
m3,sep,140057,28.09.2023,21:30:00,11.5,11.375,11.6875,2207,202
m3,sep,140058,28.09.2023,21:45:00,11.5625,11.375,11.6875,2318,202
m3,sep,140059,28.09.2023,22:00:00,11.5625,11.375,11.75,2281,202
m3,sep,140060,28.09.2023,22:15:00,11.5625,11.25,11.625,2250,202
m3,sep,140061,28.09.2023,22:30:00,11.5625,11.1875,11.5625,2261,202
m3,sep,140062,28.09.2023,22:45:00,11.5,11.125,11.5625,2253,202
m3,sep,140063,28.09.2023,23:00:00,11.5,10.75,11.5,2224,202
m3,sep,140064,28.09.2023,23:15:00,11.5,10.375,11.125,2195,202
m3,sep,140065,28.09.2023,23:30:00,11.375,10,10.875,2175,202
m3,sep,140066,28.09.2023,23:45:00,11.25,9.75,10.6875,2159,202
m3,sep,140067,29.09.2023,00:00:00,11.125,9.875,10.75,2147,202
m3,sep,140068,29.09.2023,00:15:00,11,10.3125,10.875,2137,202
m3,sep,140069,29.09.2023,00:30:00,11,10.125,10.6875,2127,202
m3,sep,140070,29.09.2023,00:45:00,10.875,9.375,10.1875,2117,202
m3,sep,140071,29.09.2023,01:00:00,10.75,9.75,10.5,2114,202
m3,sep,140072,29.09.2023,01:15:00,10.75,9.5,10.25,2116,202
m3,sep,140073,29.09.2023,01:30:00,10.625,9.125,10,2101,202
m3,sep,140074,29.09.2023,01:45:00,10.5,9.125,10.0625,2096,202
m3,sep,140075,29.09.2023,02:00:00,10.4375,9.125,10.0625,2086,202
m3,sep,140076,29.09.2023,02:15:00,10.3125,9,10,2085,202
m3,sep,140077,29.09.2023,02:30:00,10.25,9.3125,10.25,2082,202
m3,sep,140078,29.09.2023,02:45:00,10.25,9.625,10.5,2074,202
m3,sep,140079,29.09.2023,03:00:00,10.1875,9.5625,10.4375,2070,202
m3,sep,140080,29.09.2023,03:15:00,10.125,9.875,10.625,2061,202
m3,sep,140081,29.09.2023,03:30:00,10.125,9.9375,10.75,2057,202
m3,sep,140082,29.09.2023,03:45:00,10.125,9.625,10.5,2054,202
m3,sep,140083,29.09.2023,04:00:00,10.125,9.5,10.4375,2050,202
m3,sep,140084,29.09.2023,04:15:00,10,9.5,10.4375,2048,202
m3,sep,140085,29.09.2023,04:30:00,10,9.5625,10.5,2043,202
m3,sep,140086,29.09.2023,04:45:00,10,9.625,10.5625,2039,202
m3,sep,140087,29.09.2023,05:00:00,9.9375,9.5625,10.5,2036,202
m3,sep,140088,29.09.2023,05:15:00,9.875,9.5,10.5,2033,202
m3,sep,140089,29.09.2023,05:30:00,9.875,9.5625,10.375,2032,202
m3,sep,140090,29.09.2023,05:45:00,9.8125,9.625,10.5,2029,202
m3,sep,140091,29.09.2023,06:00:00,9.8125,9.875,10.75,2028,202
m3,sep,140092,29.09.2023,06:15:00,9.8125,10,10.75,2026,202
m3,sep,140093,29.09.2023,06:30:00,9.875,10.125,10.875,2022,202
m3,sep,140094,29.09.2023,06:45:00,9.875,10.1875,10.875,2019,202
m3,sep,140095,29.09.2023,07:00:00,9.875,10.5,11.25,2017,202
m3,sep,140096,29.09.2023,07:15:00,9.9375,11.0625,11.5,2015,202
m3,sep,140097,29.09.2023,07:30:00,10,11.5625,11.9375,2013,202
m3,sep,140098,29.09.2023,07:45:00,10.125,12.5,12.5,2011,202
m3,sep,140099,29.09.2023,08:00:00,10.3125,12.1875,12.375,2006,202
m3,sep,140100,29.09.2023,08:15:00,10.5,12.5,12.5,2002,202
m3,sep,140101,29.09.2023,08:30:00,10.625,12.75,12.6875,1999,202
m3,sep,140102,29.09.2023,08:45:00,10.8125,13.875,13.5625,1996,202
m3,sep,140103,29.09.2023,09:00:00,11,14.3125,13.875,1991,202
m3,sep,140104,29.09.2023,09:15:00,11.1875,14.5,13.875,1985,202
m3,sep,140105,29.09.2023,09:30:00,11.375,15.25,14.4375,1980,202
m3,sep,140106,29.09.2023,09:45:00,11.625,15.75,14.9375,1975,202
m3,sep,140107,29.09.2023,10:00:00,11.875,16.75,15.5625,1971,202
